"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"FPS","MENA","Capacity","Electricity generation","Biomass","Power","GW",0.674877364,0.745308908,0.821490763,0.904227647,0.993976593,1.090465799,1.191608653,1.302326611,1.424545302,1.561730231,1.712884818,1.872828515,2.048713343,2.2403967,2.447764785,2.670651158,2.901559987,3.144054005,3.396660134,3.656558465,3.92157578,4.183728445,4.447049952,4.710264697,4.972900526,5.235038254,5.489651299,5.740107568,5.9852425,6.224913743,6.459175225
"FPS","RUS","Capacity","Electricity generation","Biomass","Power","GW",2.745956871,2.70915411,2.692977349,2.69091179,2.691682342,2.698366343,2.704148867,2.714022336,2.72434814,2.732444075,2.74204898,2.740762681,2.740322185,2.741844197,2.745122196,2.749444026,2.750269311,2.752616765,2.755873146,2.759735449,2.763970517,2.762937564,2.762869573,2.764383002,2.770869731,2.783505881,2.79876284,2.815438647,2.831265962,2.844569437,2.856237206
"FPS","SA","Capacity","Electricity generation","Biomass","Power","GW",0.179660842,0.203732053,0.230033596,0.25884107,0.290203831,0.324559439,0.361214487,0.400887548,0.44375516,0.489975739,0.539877464,0.586016832,0.636154962,0.690854528,0.750703123,0.816406843,0.888661915,0.969041247,1.058989061,1.159845117,1.272917227,1.397795873,1.537338809,1.692006697,1.862473173,2.049555666,2.248522041,2.457958629,2.679930453,2.912315159,3.153448294
"FPS","ZAF","Capacity","Electricity generation","Biomass","Power","GW",0.230563435,0.283457576,0.338972475,0.397550766,0.459095304,0.524346379,0.59237726,0.664839222,0.742837913,0.827357432,0.919285599,1.017709381,1.124349817,1.238826237,1.360924413,1.490531565,1.624455332,1.763522961,1.907004936,2.053952493,2.203507088,2.351237298,2.49948808,2.64740929,2.794182786,2.9385327,3.078044453,3.21522603,3.350421826,3.483875869,3.616286181
"FPS","SEAO","Capacity","Electricity generation","Biomass","Power","GW",4.063438694,4.326603926,4.605692116,4.903694169,5.220067913,5.558545047,5.907521775,6.283165626,6.6885141,7.125814131,7.597328332,8.068726907,8.576701719,9.117612961,9.6909206,10.29580575,10.9177763,11.56208879,12.22484275,12.89954603,13.58153273,14.25243827,14.92082789,15.58356928,16.2383314,16.88348475,17.50030417,18.10236149,18.68936185,19.2627081,19.82394381
"FPS","KOR","Capacity","Electricity generation","Biomass","Power","GW",1.50067904,1.60015024,1.700257136,1.801186303,1.901095541,2.00092793,2.10068198,2.203392142,2.309459356,2.418131004,2.532176044,2.64679435,2.761743658,2.879270942,2.999000558,3.120750411,3.237266702,3.352180454,3.465503635,3.577272449,3.685954288,3.788719568,3.887858924,3.980753359,4.065329703,4.141379767,4.205702982,4.261885688,4.311896762,4.357814888,4.400944045
"FPS","SSA","Capacity","Electricity generation","Biomass","Power","GW",0.487229516,0.571785559,0.665705053,0.769890436,0.885065885,1.012430355,1.150949865,1.303057807,1.46990553,1.652690908,1.852904492,2.006430211,2.176283653,2.365598765,2.577785245,2.817069368,3.08830497,3.400034712,3.759766725,4.175369258,4.654812432,5.20329707,5.831228259,6.543086598,7.343878452,8.239870368,9.222873433,10.29858832,11.46563069,12.71704343,14.02892318
"FPS","GBR","Capacity","Electricity generation","Biomass","Power","GW",8.04671876,8.009264233,7.999095035,8.020982693,8.058888814,8.130045997,8.242800106,8.401438044,8.597584995,8.828436882,9.098451247,9.403771513,9.729638486,10.0449024,10.33613254,10.59475712,10.81395033,10.98901084,11.12170831,11.21470203,11.28082101,11.33209215,11.36877196,11.39307854,11.39881375,11.37895136,11.34002593,11.28649355,11.22427455,11.15835145,11.09245091
"FPS","USA","Capacity","Electricity generation","Biomass","Power","GW",14.47229193,14.90717234,15.35615665,15.82399729,16.30311229,16.82982699,17.38876636,17.99676241,18.66117842,19.38077761,20.16701394,21.02053806,21.95013592,22.93716435,23.99134862,25.12019973,26.29901087,27.51033034,28.73500805,29.95131062,31.14652739,32.29578588,33.39985296,34.45260834,35.45042778,36.36968758,37.22809528,38.02434214,38.75874624,39.42850844,40.02647704
"FPS","WEU","Capacity","Electricity generation","Biomass","Power","GW",30.12791723,30.66510333,31.21654842,31.81461458,32.44133089,33.15281987,33.98567254,34.92289463,35.97407745,37.15013064,38.4900642,40.05195927,41.76653859,43.5464031,45.36318575,47.18274965,48.96705631,50.66527833,52.26591348,53.75322427,55.12243238,56.39471699,57.54708461,58.58036399,59.47823785,60.22431757,60.87055109,61.42410085,61.91704273,62.37245198,62.80618419
"FPS","WORLD","Capacity","Electricity generation","Biomass","Power","GW",143.917853,151.0099046,158.5818338,166.7005376,175.3383003,184.671412,193.9115569,203.9533245,214.8591707,226.7108628,239.6149135,252.332269,266.1348313,280.8614011,296.4571263,312.871835,329.3652863,346.2910006,363.5237562,380.8825002,398.3015231,415.0739489,431.6538973,447.985218,464.0469636,479.675964,494.3279663,508.4551853,522.3460449,535.7967981,548.8653469
"FPS","AUS","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016515558,0.033986454,0.052375756,0.071610528,0.091595789,0.112215801,0.133335514,0.154820681,0.176561404,0.198413454,0.220252809,0.241929485,0.263487915,0.284926903,0.306228214
"FPS","BRA","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03015053,0.062101957,0.09588669,0.131465076,0.168765419,0.207452285,0.247490401,0.288654316,0.330732021,0.373493901,0.416359097,0.45936974,0.502437301,0.545350928,0.587957814
"FPS","CAN","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011427489,0.023376402,0.035788868,0.048594311,0.061721921,0.075119604,0.088706334,0.102407497,0.11610414,0.129697973,0.143192583,0.156579432,0.169890381,0.183137476,0.196323478
"FPS","CHN","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414438946,2.87052537,4.36464706,5.891009038,7.446657555,9.00467272,10.57207261,12.14426092,13.71799351,15.27631525,16.78261489,18.26915101,19.7381391,20.43565547,22.6285309
"FPS","CSA","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056545127,0.117913244,0.184078073,0.254853761,0.329995973,0.408797896,0.490975191,0.576041064,0.663454158,0.752699073,0.842792473,0.933621571,1.024847055,1.116178003,1.207274972
"FPS","EEU","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029582599,0.060408186,0.092206189,0.124647135,0.157431876,0.190190224,0.222726992,0.254809846,0.286279867,0.316781235,0.346315084,0.37494061,0.402730759,0.429705874,0.455902126
"FPS","EURA","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067250383,0.137444584,0.210730783,0.287208437,0.366949853,0.448727531,0.533447955,0.621218209,0.711617911,0.805074623,0.899959504,0.997236441,1.096055887,1.195766625,1.296283104
"FPS","GCC","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039572571,0.080756763,0.123792986,0.168889463,0.216250328,0.26551921,0.316976897,0.370538001,0.426034553,0.483298775,0.541305569,0.600199555,0.659630902,0.719204638,0.7786581
"FPS","IND","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354236578,0.744623221,1.172539764,1.638218449,2.141297652,2.673653718,3.237721769,3.831631796,4.454733677,5.10459241,5.767468015,6.446112702,7.145825887,7.855383908,8.575372136
"FPS","IDN","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114549814,0.239731565,0.375324093,0.520825741,0.675571655,0.83581129,1.002580612,1.174877933,1.351602771,1.531683606,1.708648805,1.883748769,2.057873802,2.230443217,2.400926152
"FPS","JPN","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029007895,0.058319511,0.087844398,0.117417673,0.146868801,0.176078273,0.204800018,0.232907996,0.26020131,0.286478773,0.31199271,0.336583925,0.360219654,0.382869965,0.404548068
"FPS","MENA","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128220607,0.269895585,0.425164248,0.593692929,0.774865268,0.966451496,1.168404475,1.379717296,1.599555408,1.827289289,2.059691226,2.297043808,2.538122354,2.782114936,3.028351748
"FPS","RUS","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077481847,0.155960782,0.235428494,0.315854779,0.397194765,0.478448397,0.560361942,0.643118862,0.72771161,0.814898585,0.904068615,0.99501153,1.086965756,1.179140487,1.271681758
"FPS","SA","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030819397,0.065112058,0.10349716,0.146690427,0.19548543,0.25043603,0.312653058,0.382911233,0.462009385,0.550777468,0.648449708,0.754868008,0.870878084,0.996018416,1.129829817
"FPS","ZAF","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03084064,0.063917786,0.099169254,0.136480185,0.175700768,0.216322865,0.258352305,0.301563691,0.345719925,0.390511204,0.435440982,0.480690395,0.526200021,0.571917103,0.617883604
"FPS","SEAO","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156806776,0.324829629,0.50410613,0.694321247,0.894964004,1.104262312,1.322040587,1.547400588,1.779447703,2.017326561,2.257962309,2.502102871,2.749017852,2.998278764,3.249570786
"FPS","KOR","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021125334,0.042432644,0.063876649,0.085418079,0.106977312,0.128404702,0.14970117,0.170706115,0.191245839,0.211216328,0.230355384,0.248758954,0.266482541,0.283620492,0.300243949
"FPS","SSA","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037350229,0.080038154,0.129296895,0.186585802,0.253567963,0.331907834,0.423706716,0.530813407,0.655134471,0.798724541,0.962190541,1.147331407,1.355167131,1.585890734,1.837217668
"FPS","GBR","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013733467,0.02791158,0.042372939,0.056969651,0.071631912,0.086348973,0.101066546,0.115751574,0.130286073,0.144510056,0.158417283,0.172003036,0.185309405,0.198391883,0.21130735
"FPS","USA","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96923779,4.033828833,6.190798465,8.431292639,10.74426818,13.11115596,15.52010115,17.95673933,20.40762408,22.8467976,25.27235375,27.67297432,30.03905879,32.35916423,34.61818957
"FPS","WEU","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.968547025,3.999606566,6.078482093,8.189110369,10.31623024,12.45064224,14.57563711,16.67911011,18.74444968,20.75382467,22.71379386,24.61950246,26.47798614,28.29593505,30.0791353
"FPS","WORLD","Capacity","Electricity generation","Biomass CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.597440601,13.49272088,20.66740699,28.09115572,35.73399266,43.52261936,51.44285935,59.46000047,67.5384995,75.61440538,83.62362519,91.58976003,99.51632671,106.6290951,115.1814166
"FPS","AUS","Capacity","Electricity generation","Solar","Power","GW",15.75618101,12.55577293,11.06712287,10.4690939,10.4476382,10.86834357,13.19195341,16.13661786,19.75155731,24.02706671,28.87649915,34.15351888,39.66933598,45.21155016,50.62632228,55.82054566,58.49831922,60.37684531,62.22167824,64.00021067,65.68945267,67.26859416,68.71802983,70.02757802,71.20074785,72.22666722,73.10455364,73.82551661,74.43782717,74.96409801,75.41671269
"FPS","BRA","Capacity","Electricity generation","Solar","Power","GW",6.714466883,6.165058535,5.927707543,5.888725489,5.976163104,6.158457179,7.198989862,8.397115225,9.780004147,11.40647928,13.03477767,14.42587806,15.94727994,17.61140465,19.43271701,21.42203513,23.52892532,25.78882228,28.19443055,30.73450041,33.40187001,36.1480997,38.99084938,41.91179157,44.89783061,47.93459246,50.96538464,54.0136661,57.08175663,60.15620553,63.22955477
"FPS","CAN","Capacity","Electricity generation","Solar","Power","GW",3.285347468,4.024943878,4.962796443,6.205582836,7.838844632,9.839247371,12.83935601,16.12242356,19.26547286,21.37589302,23.70063171,26.28719064,29.12868893,32.20359152,35.50531064,39.02365186,42.70339447,46.52787615,50.48367041,54.54719143,58.7025069,62.94994604,67.26136562,71.61700931,75.96804089,80.28410635,84.59503228,88.9138272,93.27049894,97.67858482,102.1440478
"FPS","CHN","Capacity","Electricity generation","Solar","Power","GW",248.5557124,285.3022407,319.9967084,354.0595635,388.5529708,423.7951401,501.509754,586.4900758,679.2502715,780.2526108,890.12867,1020.083419,1160.102488,1310.368151,1470.547433,1640.660451,1810.357727,1987.299147,2170.810107,2359.626199,2553.972291,2690.170397,2752.398919,2811.809448,2868.679936,2920.517144,2962.082215,3000.833963,3037.607459,3075.001727,3107.013851
"FPS","CSA","Capacity","Electricity generation","Solar","Power","GW",12.36520952,15.66417056,16.53322825,17.76867341,19.37757653,21.39799828,26.52150299,32.83042272,40.57509642,50.05834541,61.51669523,74.94641641,90.68910029,108.8029488,129.2526437,151.9145498,176.222422,201.9599899,228.6680475,255.8797197,283.224753,302.0277499,319.1054408,336.09255,352.8831232,369.4025202,385.3681231,400.9261435,416.0820343,430.8465692,445.2000819
"FPS","EEU","Capacity","Electricity generation","Solar","Power","GW",10.76997454,12.53769737,15.87921131,20.8389298,28.36754096,40.20274916,48.63749445,59.09426869,71.59792107,85.93889725,101.7377323,118.2099288,134.5700088,144.0602831,145.5816677,146.6611348,147.0022071,146.7693545,145.9663026,144.5542708,142.5818894,140.0350163,137.0386539,133.6466527,129.9337516,125.8736764,121.5895119,117.1815004,112.7209277,108.243193,103.7773068
"FPS","EURA","Capacity","Electricity generation","Solar","Power","GW",9.377532766,9.29421714,9.679016139,10.24082416,10.89677872,11.65514425,14.52723661,17.77694212,21.45442464,25.6092256,30.31285024,35.41766252,41.13059169,47.48660198,54.53563136,62.29612461,70.40744825,79.1762026,88.55041422,98.45446758,108.7960809,119.1290823,129.6360364,140.2199619,150.6756535,161.0383401,165.9437712,169.4748492,172.8621721,176.0420166,179.0438544
"FPS","GCC","Capacity","Electricity generation","Solar","Power","GW",9.230706066,9.452873873,10.22671129,11.1499908,12.15257439,13.27143021,17.15875047,21.66247131,26.8663687,32.95027529,39.94461975,47.87731767,56.91832224,67.15067678,78.65927372,91.50542871,105.4465948,120.706497,137.2068163,154.8157967,173.3760783,192.2983734,211.5282042,230.7219884,249.5245585,267.6319543,284.34377,299.6888766,309.1260919,310.4321298,311.1259533
"FPS","IND","Capacity","Electricity generation","Solar","Power","GW",36.66892212,58.28461108,76.71669622,93.51420652,109.3617923,125.0137984,150.8346056,179.6746948,211.8766326,247.3755284,286.8249011,324.3407697,367.5184402,415.6137275,468.5495194,526.1596024,583.2592609,646.5018348,715.7747966,790.6065936,870.5091302,952.2794141,1037.146331,1124.291285,1177.176371,1229.356574,1278.424553,1325.802272,1372.988032,1418.113174,1461.731085
"FPS","IDN","Capacity","Electricity generation","Solar","Power","GW",0.165252829,7.579384545,11.79146417,15.94472023,20.236168,21.94344341,26.36178667,31.75100384,38.28839234,46.15840323,55.54740135,65.88048083,77.85515135,91.53806531,106.947852,124.0459549,141.7504646,160.6713234,180.5092341,200.9008194,221.4576814,240.9155513,259.6165322,277.1674385,293.2067787,308.211355,319.24301,324.9098367,320.3668623,315.1237977,309.2694806
"FPS","JPN","Capacity","Electricity generation","Solar","Power","GW",63.73503482,63.49253369,62.74800323,63.66379431,66.17386289,70.27861057,80.70219422,93.56153809,108.9568839,126.8401216,146.9414129,168.9503022,192.0428473,215.2209613,237.5798826,258.2479508,276.2463043,291.1264843,292.7488125,287.7229508,282.1834341,276.226518,269.7398322,262.8260801,255.4791862,247.7101415,239.8880136,231.9589207,223.9729684,215.9688809,207.9983239
"FPS","MENA","Capacity","Electricity generation","Solar","Power","GW",12.98189929,16.43107915,17.47287757,18.91193072,20.76743508,23.06156865,27.97915896,34.05169269,41.56745935,50.92393991,62.4450018,76.30756779,93.18150827,113.5189535,137.7752461,166.3809284,198.9691611,236.1854753,278.0358532,324.24292,374.3826433,427.2552251,482.6586936,539.8262539,598.0368895,656.6489164,714.1520849,755.1370756,779.8334281,803.5408451,826.302904
"FPS","RUS","Capacity","Electricity generation","Solar","Power","GW",1.45387249,6.751649211,8.57093373,9.618929889,10.2850628,10.7471333,12.76456736,14.76499483,16.72582933,18.62219218,20.47128631,25.53276569,31.22848769,37.69735181,45.08044024,53.51548261,62.8000326,73.39584368,85.37871228,98.76787877,113.4962804,129.1320329,145.6121431,162.5686558,179.7307573,196.6915263,212.6979798,227.15247,239.4428639,234.1346557,228.1541885
"FPS","SA","Capacity","Electricity generation","Solar","Power","GW",1.301874139,2.019024899,2.906009969,4.006163902,5.36964702,7.064432115,9.283248585,12.05755608,15.50225416,19.73799135,24.89091075,30.67213554,37.46745136,45.35923747,54.41982856,64.72522237,76.28149152,89.3203587,104.027737,120.6010195,139.2459978,159.9745729,183.1508858,208.8636366,228.6700319,250.2952915,273.2353178,297.3194324,322.8001809,349.424641,376.9994953
"FPS","ZAF","Capacity","Electricity generation","Solar","Power","GW",5.116334996,5.443813043,6.093631516,7.083265189,8.445467986,10.23574271,13.74014682,18.26726959,23.92475813,30.71650603,38.51366308,46.98579673,55.84534839,64.72732974,73.34927474,81.54354009,86.82630106,90.60449566,94.36718708,98.07525386,101.6988024,105.0518648,108.2643966,111.3160667,114.1897382,116.8515051,119.2264442,121.432559,123.4961755,125.4372269,127.2895673
"FPS","SEAO","Capacity","Electricity generation","Solar","Power","GW",26.52786316,35.91329335,27.66247945,23.69793736,21.81518253,21.18475332,24.63590414,29.04510667,34.58668844,41.44833833,49.82966713,59.6648992,71.34049232,84.97426652,100.6671468,118.4672743,137.7962803,158.975316,181.7680786,205.8074215,230.6669368,255.6115838,280.3290208,304.3208025,327.1336108,348.6712206,367.6205788,366.1604654,363.8487818,360.9736796,357.6141747
"FPS","KOR","Capacity","Electricity generation","Solar","Power","GW",15.14062588,14.65704457,15.13540649,16.37385011,18.21026187,20.58415164,26.26835021,33.23126316,41.55744453,51.2213665,62.14986785,73.95253583,86.18247163,98.38650937,110.0242447,120.6198095,129.4624449,136.1761674,133.446777,130.6302061,127.6863734,124.5419666,121.3001943,117.900951,114.3133408,110.5652168,106.6063183,102.5630583,98.50346417,94.48654843,90.544815
"FPS","SSA","Capacity","Electricity generation","Solar","Power","GW",1.241690716,3.834306111,7.665064572,11.27542078,13.2811149,15.47621271,19.89638859,25.18754113,31.49691261,38.98525806,47.82702125,56.3542313,66.14911648,77.3874012,90.26077068,105.0024776,121.7872624,141.1617498,163.5889278,187.0250845,209.8476117,236.0779387,266.2504888,300.6393542,339.547976,383.3440667,431.725763,485.0358534,543.2878616,606.2279839,672.7816869
"FPS","GBR","Capacity","Electricity generation","Solar","Power","GW",13.31898863,14.02859057,15.39601328,17.38390013,19.23528464,21.04565003,22.94160513,25.33715085,28.2420282,31.63912705,35.49277955,39.66816967,43.98512909,48.16587612,50.01932593,51.64532554,53.08170682,54.31610861,55.35287855,56.20103586,56.92125269,57.57187382,58.15268825,58.67361255,59.10122637,59.39690977,59.592305,59.70896281,59.77684967,59.82173482,59.86331357
"FPS","USA","Capacity","Electricity generation","Solar","Power","GW",71.26437586,91.97951552,120.3251359,164.3974297,235.8665536,358.3897528,437.9294176,532.3923567,638.0229362,749.0458152,860.5286436,966.8642388,1066.696403,1158.089346,1211.144328,1247.815993,1280.184493,1312.899932,1345.050619,1375.674729,1404.287739,1429.901081,1452.710502,1472.603008,1489.57738,1502.805329,1513.191801,1520.822292,1525.840266,1528.258841,1527.923568
"FPS","WEU","Capacity","Electricity generation","Solar","Power","GW",120.860166,121.9218301,120.6720043,121.1587828,123.3303267,127.471104,142.8645217,161.5959584,184.0910817,210.5801835,241.1942365,275.986779,313.9755581,353.7630309,394.3042933,423.9451758,442.5846262,460.5283885,477.6534517,493.7970185,508.8959003,523.1282075,536.2653079,548.2987573,559.0601885,568.3790744,576.7309906,584.1741148,591.0060702,597.4431208,603.6354455
"FPS","WORLD","Capacity","Electricity generation","Solar","Power","GW",685.8320316,797.3336509,887.4282227,1003.651716,1155.988248,1369.684864,1637.786933,1949.428464,2303.380418,2694.913565,3121.909269,3582.562004,4071.624221,4577.337265,5064.263153,5551.418659,6025.196868,6520.468212,7019.804532,7532.665288,8061.024706,8527.69509,8925.874516,9325.342881,9678.987117,10023.83613,10340.32752,10607.03566,10838.35257,11042.31965,11237.05941
"FPS","AUS","Capacity","Electricity generation","Onshore wind","Power","GW",8.631589875,7.810587581,7.41936802,7.354260156,7.561088277,8.014094688,9.5562239,11.48148712,13.80114962,16.48391181,19.44752445,22.5749797,25.72929779,28.76798342,31.59556861,34.16119709,35.09680261,35.5035722,35.85166314,36.12429736,36.31151037,36.29981395,36.18936179,35.98051403,35.68087438,35.29070425,34.81547481,34.25679333,33.64239339,32.98627391,32.29689065
"FPS","BRA","Capacity","Electricity generation","Onshore wind","Power","GW",16.24969896,16.47594188,16.61921746,16.82306587,17.08610623,17.41447724,18.65975354,20.04103631,21.57658198,23.34156761,24.81514534,25.6175044,26.47755707,27.39580696,28.37434361,29.40843605,30.41390373,31.42910205,32.43427401,33.40886574,34.34034544,35.07612158,35.73539843,36.30442127,36.77696935,37.14764914,37.38177937,37.50843735,37.53793026,37.46948395,37.3068394
"FPS","CAN","Capacity","Electricity generation","Onshore wind","Power","GW",14.09464994,14.70810677,15.67083543,17.12496324,19.07712592,21.2728162,25.05802971,28.5089352,30.95989859,31.29630153,31.67715463,32.12394991,32.5848039,33.00358558,33.35160243,33.60293515,33.70184958,33.63702396,33.40325278,32.9917049,32.40200012,31.5520368,30.53511385,29.35539992,28.00813336,26.5006351,24.86027631,23.10385447,21.24888189,19.3048437,17.27770702
"FPS","CHN","Capacity","Electricity generation","Onshore wind","Power","GW",270.2342942,297.6380689,320.1285055,339.5798415,357.2490426,373.5406657,423.4135939,474.3976614,526.4819234,579.587123,633.7344398,696.1225619,758.839281,821.5643902,883.6840085,944.8535504,999.0316535,1050.681618,1099.33252,1144.294791,1185.680422,1191.721041,1163.007223,1132.777068,1101.328159,1067.91061,1030.982771,993.5426313,955.9778438,919.1416838,881.2834162
"FPS","CSA","Capacity","Electricity generation","Onshore wind","Power","GW",16.25605674,20.39872843,21.11373139,22.12397475,23.43975168,25.08733504,29.85081053,35.48384809,42.12249912,49.92527562,58.95231883,69.02127466,80.27083401,92.56495523,105.6982348,119.4141266,133.1489583,146.6698976,159.6045896,171.6293171,182.5324317,186.4528617,188.6609683,190.2521356,191.2079135,191.533344,191.1340828,190.140643,188.6033565,186.5712555,184.077045
"FPS","EEU","Capacity","Electricity generation","Onshore wind","Power","GW",12.32778033,7.071277867,5.686449859,5.222302872,5.195602982,5.461678151,6.936798404,8.843348018,11.23695996,14.13953151,17.5415828,21.3525951,25.45929913,28.54023894,30.1974749,31.84830194,33.41797351,34.92812193,36.36599648,37.70659089,38.94536907,39.94417133,40.83140167,41.60788964,42.28259518,42.83285386,43.28595353,43.66690965,43.995002,44.27909172,44.52738019
"FPS","EURA","Capacity","Electricity generation","Onshore wind","Power","GW",3.387594642,5.017139565,6.169219511,7.142719136,8.032692626,8.91038749,11.0259151,13.39367803,16.04458105,19.00786218,22.32772902,25.88649485,29.82685547,34.16294292,38.91863456,44.09421327,49.42327877,55.11221058,61.11256808,67.36082259,73.78381385,79.84006923,85.84772119,91.7394023,97.38087999,102.7979139,104.6112782,105.4925252,106.2306306,106.7903571,107.19427
"FPS","GCC","Capacity","Electricity generation","Onshore wind","Power","GW",0.013262408,0.054146247,0.11341155,0.192594005,0.293000406,0.417841744,0.612260305,0.86509218,1.188683172,1.601741821,2.118503211,2.753944401,3.532729192,4.477245455,5.612028934,6.961942469,8.529013113,10.35113701,12.44376673,14.81631503,17.473569,20.31274728,23.37920711,26.64076742,30.05718531,33.58757869,37.13308976,40.67932462,43.56804518,45.38403951,47.13895353
"FPS","IND","Capacity","Electricity generation","Onshore wind","Power","GW",37.20945,56.08062817,70.27721146,81.77636553,91.46309693,100.1261078,116.3163408,133.4114884,151.4817758,170.2933738,190.1088967,206.9668151,225.7609864,245.7395361,266.6173479,288.0831061,307.2103478,327.499664,348.6288829,370.1328406,391.5884227,410.2515414,427.7352609,443.6751244,444.2854229,443.5019927,440.5866029,436.2059066,430.9523759,424.3158848,416.5801122
"FPS","IDN","Capacity","Electricity generation","Onshore wind","Power","GW",0.007308721,0.981357962,1.182713765,1.435585408,1.752217081,2.14863892,2.867207194,3.808022454,5.032714013,6.614705355,8.639677284,11.07830181,14.10617663,17.81687204,22.30301822,27.65157997,33.70572256,40.67738095,48.57679516,57.38272363,67.04756181,76.99636376,87.4969297,98.41234976,109.588723,121.1726658,131.9351282,141.0718553,146.0674633,150.8127488,155.309718
"FPS","JPN","Capacity","Electricity generation","Onshore wind","Power","GW",3.73489014,3.847571245,3.928603849,4.115244228,4.413729905,4.834563738,5.707340189,6.802369155,8.143979639,9.746914547,11.60906384,13.72375889,16.03971721,18.48398935,20.98293876,23.45723838,25.80849366,27.97834457,28.9442772,29.27034469,29.54163984,29.67732505,29.74677633,29.75663883,29.70180959,29.57882975,29.42795864,29.24075926,29.02138043,28.77299845,28.5009871
"FPS","MENA","Capacity","Electricity generation","Onshore wind","Power","GW",12.19738847,15.31210204,16.06700793,17.09691208,18.40791275,20.00145432,23.48163957,27.65479261,32.66873489,38.73017711,45.95869172,54.34582897,64.21483567,75.69228952,88.87810054,103.8298127,120.1007515,137.8772718,156.9456832,176.9493112,197.4856379,217.1639645,236.3291059,254.5620944,271.5224186,286.9545735,300.279282,305.3904491,303.2171656,300.2587837,296.5936399
"FPS","RUS","Capacity","Electricity generation","Onshore wind","Power","GW",0.233966872,0.762818663,0.907269862,1.01996273,1.120571669,1.21741719,1.543044456,1.901737983,2.292173349,2.712065885,3.164860452,4.186346962,5.425715896,6.935463168,8.777015096,11.02074175,13.67361811,16.8906333,20.76211044,25.37572667,30.80597612,36.92160322,43.86143419,51.59915579,60.12675235,69.37895881,79.14056766,89.20420659,99.30796873,102.6339811,105.7977102
"FPS","SA","Capacity","Electricity generation","Onshore wind","Power","GW",1.544620477,2.167965616,2.839029775,3.577183055,4.399546666,5.329388052,6.734535937,8.410978162,10.39729385,12.72658917,15.42642127,18.26844211,21.44115475,24.93359426,28.72596773,32.79794455,37.09268746,41.66184565,46.52222051,51.68567061,57.15754107,62.67462404,68.44171925,74.394561,77.57495644,80.80460663,83.86787806,86.68133855,89.29105931,91.59761045,93.53272809
